class,angry,disgust,fear,happy,sad,surprise,neutral
sober,0.00018836824438039912,2.960937027382961e-19,9.748296614375818e-09,3.6462768360223663e-07,0.0010983625543303788,1.6841230829605508e-12,99.99871253967285
sober,2.152014673129088e-05,2.8522742620379994e-15,0.00042149699766014237,7.048696279525757,0.0001475101839787385,0.021023589943069965,92.92969107627869
sober,3.761199931426744e-06,7.609853507207208e-14,2.1982150744290474e-06,97.93485986798166,5.604034974809143e-05,0.026293467202020717,2.0387898483151106
sober,8.435178777688179e-07,4.087838940502846e-12,1.538218441510253e-07,98.40794205665588,0.00020691761619673343,0.001017263002722757,1.5908347442746162
sober,1.7240443567454657e-12,9.850980489425286e-25,4.469016908042245e-12,93.39269360260329,3.1774842898817256e-10,3.7340863295567774e-06,6.607301927048082
sober,0.1490283729860707,2.6631127336415884e-06,0.40657187441419806,32.949339327176766,0.17702182413022663,0.0005870322533808082,66.31744899257714
sober,99.49040412902832,5.609289144281604e-08,0.3695910330861807,7.94035997842002e-05,0.08855823543854058,2.7036320404683067e-08,0.05136516992934048
sober,0.000419317620981019,7.141977675928501e-07,0.9598542936146259,26.140132546424866,0.6739388685673475,0.03865050384774804,72.18700051307678
sober,3.588357885079636,3.9267265310127245e-10,79.4309044562692,4.679301365899493e-06,16.95106125461325,1.3465911579256533e-05,0.02965971008274435
sober,3.11516002203628e-12,1.8271199789881216e-21,9.329346740544741e-07,99.98893141680547,8.761702108717517e-07,1.6237070612180705e-05,0.01105324984053894
sober,0.5524318063218479,2.4999689766781265e-13,4.44176746768396e-05,5.080840158350785e-05,0.7978737829848399,1.4092253378474964e-09,98.64959708747847
sober,6.160290067756041e-06,1.7054449308953358e-13,1.843455631444802e-06,99.51757785782682,2.8444480467794595e-06,3.51158092440525e-06,0.4824093364870153
sober,0.28858501464128494,4.663237320712594e-15,8.797279065220209e-05,1.8716042049504722e-07,0.1357702654786408,9.7701631507352e-09,99.57555532455444
sober,1.5945847975373795e-07,1.2004582716767697e-17,1.3751464376932088e-09,99.73375201225281,1.8395589052033756e-06,6.840538802066476e-07,0.2662458224222064
sober,2.721478875589156e-08,3.043411700436543e-18,6.998156498738695e-08,0.0001344138354397728,7.200440563792654e-05,1.050160583493387e-08,99.99979734420776
sober,2.4092153664417524e-05,2.3315709428700385e-09,1.5694939297948546e-05,99.76450803702974,0.0011187684807380516,3.607308243967185e-07,0.23432967253569692
sober,1.3098701236200542e-11,3.214405002166964e-23,1.0247012130424958e-14,99.66135023005904,1.3230425031745302e-11,2.3310564938290785e-10,0.338650491715997
sober,0.2116798170888642,4.2613549271935936e-08,0.07630931467973415,0.012872149739288569,1.1875368170396308,4.9874150414912365e-06,98.51159471135203
sober,0.00011809640909632435,2.4413380117407207e-12,1.8199656892647909e-06,91.9524610042572,2.84674513295613e-05,0.002552908699726686,8.044837415218353
sober,0.0019486638190825325,5.777959022309973e-12,2.502509541959139,3.6739946609976998e-06,0.590595451926914,3.104603266331905e-05,96.90490942626651
sober,0.00535886279176196,7.168723819970168e-08,0.04922601222103907,56.8963144359776,0.760127789013254,0.008232825111505396,42.280742065950754
sober,4.944976025877956e-09,3.4141676219147347e-18,0.0005379321009968407,0.003935924178222194,5.42968393801857e-05,2.410607269354159e-07,99.99547004699707
sober,7.823393599632184e-06,8.353736901714506e-12,1.1309378552723667e-07,99.14245004310906,6.581978732453134e-06,1.6980514363090142e-05,0.8575187575828288
sober,0.04810381514738469,6.0458453404789996e-12,1.7907513691012687e-05,0.02251966384237914,0.07103949636867686,1.942081890272168e-05,99.85829593440343
sober,2.6602067770831184e-08,5.359609342492939e-19,7.742625207640685e-07,0.13298854464665055,3.886422064169892e-05,1.0984656739765342e-05,99.86696243286133
sober,4.036642851629427,8.183461991699581e-11,0.010197644467837406,95.95272516922505,2.944406281098609e-05,0.000398613998298576,3.6664195644402504e-06
sober,3.122348432726746e-06,1.090224629315225e-16,0.010840015520817594,1.2951108691380667e-05,0.08660078099225646,3.898441524370339e-08,99.90254043951872
sober,1.677590288906572e-08,2.1612613272590544e-24,5.309155198807147e-09,3.6333677400079978e-06,9.063257948582759e-05,2.301280499494851e-07,99.99990463256836
sober,3.0041114040813e-07,1.259631272070461e-13,3.700381556726029e-07,97.0790445804596,0.00030653948215331184,0.00011461658004918718,2.9205400496721268
sober,0.3510476066424016,0.0031662528340380466,3.912234539522799,90.68669025222601,0.9503593303477365,0.001962531795121762,4.094539081724827
sober,5.4742737046451846e-11,5.842783496441957e-18,1.3040440273736694e-11,99.95772838340571,4.2893806620862517e-07,5.3651858378702916e-08,0.042271412867466385
sober,7.600986957550049,3.247214780052743e-10,0.031238491646945477,36.26423180103302,13.214847445487976,0.004120115772821009,42.88457632064819
1_Glass,0.0009427596176325954,2.4119413503205534e-16,0.00027664370293689145,2.905406399892139e-06,0.00016357491696912416,1.936434114681601e-09,99.99861121169396
1_Glass,1.8778672193631163e-10,1.6867508677982986e-22,2.8131494462448537e-16,99.52321648597717,1.586455576282897e-10,5.750871334697649e-07,0.4767858888953924
1_Glass,4.922170546706184e-05,3.451440937319119e-13,8.993488176400888e-08,36.06765866279602,0.0002838782165781595,2.669208676309154e-06,63.93200159072876
1_Glass,0.0430262378718317,2.154726218963583e-05,0.07779711504283429,93.08618820741036,0.11576391041072136,0.24439336851458174,6.432817153074402
1_Glass,4.341579824540531e-05,1.4305775260150394e-11,0.06752209737896919,1.332251913845539,0.08218456641770899,4.826322879125655e-05,98.51794838905334
1_Glass,7.922890782356262,0.36304756067693233,5.539731681346893,45.31923234462738,9.335216879844666,18.460974097251892,13.058905303478241
1_Glass,8.072609603004821e-06,1.0838951958191956e-08,56.147682666778564,0.0033095366234192625,0.1148963812738657,1.1039841920137405,42.63012409210205
1_Glass,1.0488116738039619e-12,2.579097683172702e-24,1.4574441170687983e-17,99.99087452834097,1.0038089881720776e-09,4.3233583354824005e-11,0.009126386974555223
1_Glass,4.308803269736927e-06,4.402545646429003e-13,7.4577350517301966e-06,94.51800584793091,0.0004691882168117445,0.0017580545318196528,5.479758977890015
1_Glass,3.305435924971789e-08,1.347087317995349e-13,6.2688319812931326e-09,99.64450001716614,3.954478700052277e-06,0.0010032256795966532,0.3544915933161974
1_Glass,0.38733219262212515,0.00017203692550538108,0.011001462553394958,0.14982171123847365,4.2736005038022995,2.340961628988225e-05,95.17804980278015
1_Glass,0.26043284839736514,1.1489451195880578e-12,0.00014816397170768508,0.07489957943891462,0.6793564124766834,8.421426192086608e-06,98.9851533761712
1_Glass,6.946289099474257e-08,1.1925396716727996e-14,2.8289056785979483e-05,78.76349091529846,0.0007446797098964453,0.0019478973626974039,21.23378813266754
1_Glass,3.0276003926132944e-09,3.5693858283013073e-13,3.7409457753767583e-07,99.99479055404663,4.7634616251457373e-07,7.329149509516242e-08,0.005209668597672135
1_Glass,1.9420440949824425e-09,5.649655826858428e-21,2.5116027391721176e-15,99.18781518936157,9.042375355428067e-10,1.6613432851642074e-09,0.8121865801513195
1_Glass,3.1847464665446523e-07,1.0072368421977783e-16,9.436375292271038e-10,99.99719858169556,2.6200721592317677e-06,4.713011122862987e-11,0.002801455048029311
1_Glass,2.696132900270598e-09,5.465724110439076e-17,3.0491106635269303e-13,97.84843325614929,5.131089437782066e-05,1.0835093178229727e-05,2.1515069529414177
1_Glass,2.489700683022442e-06,4.071215829539438e-10,0.10323442435544278,99.51006171167265,0.0013974157733000904,0.0014821347550725325,0.383823667247514
1_Glass,2.1598546863092694e-05,8.655134936235407e-13,1.7665900767947327e-05,79.17860398547602,0.06917872572794846,0.00021174080052033768,20.751958101754415
1_Glass,0.09148024255409837,0.0016063153452705592,0.007192630437202752,25.611072778701782,4.854883998632431,0.001844287726271432,69.43191885948181
1_Glass,5.1264322564748e-05,6.9525799234557845e-12,0.00017050957694664248,4.935016855597496,0.003204324093530886,0.0003275200015195878,95.06123065948486
1_Glass,0.0002939582145700115,3.7359950202930925e-10,0.006763579585822299,0.3016982227563858,0.07947426638565958,0.0076675096352119,99.60410594940186
1_Glass,7.668550690287379e-10,1.635451686471605e-19,4.51469509563443e-12,99.78561997413635,1.1959833123853514e-08,0.0005172902547201375,0.21386428270488977
1_Glass,1.2861372517841002e-17,1.556810924519578e-36,2.653933196702561e-25,99.99784231185913,1.0378176318956813e-17,6.730552313399807e-10,0.002163487624784466
1_Glass,1.1849070176668314e-17,1.3910374949283739e-31,1.4133539633692684e-22,100.0,9.15527314759327e-18,2.13953671422685e-21,2.55116178182746e-08
1_Glass,1.5207687539819936e-10,5.2542903965815316e-23,5.772183462977409,3.580507224043572e-07,8.729739153778837e-08,0.2510133199393749,93.97680163383484
1_Glass,7.236668209120722e-09,2.1826400041990383e-13,1.4297557582310105e-07,99.31594133377075,4.881249626720319e-07,0.00033407525279471884,0.6837256718426943
1_Glass,1.6865043700947811e-06,1.44339690921975e-17,9.500767980837568e-12,99.5950162169347,1.7356023431552195e-05,2.8317772038709342e-08,0.404968229977383
1_Glass,3.17217307976847e-08,2.0976537260229702e-16,3.119353733649355e-09,99.99572038650513,7.165929183372555e-07,4.0927250921640734e-06,0.004273393642506562
1_Glass,0.1021256964058099,3.31823279511279e-12,7.140548489554009e-05,21.335977097509925,0.019707905895827316,3.700887355117951e-05,78.54208222282423
1_Glass,4.098652651351718e-10,1.0409597079945485e-20,4.0112073465216854e-13,99.74139331229885,3.239722017246706e-07,2.3139108676097296e-08,0.25860584951078
1_Glass,3.007694138521731e-20,0.0,3.2690182863881795e-29,100.0,3.7813975547654645e-20,6.405540049078246e-19,2.33657337922466e-07
1_Glass,6.63609984327451e-08,1.4928144146763816e-19,3.803375095030867e-13,99.8746693059605,5.484253933689277e-08,1.762767814647988e-07,0.125328843035778
1_Glass,2.674355777768905e-05,6.816127293833745e-07,0.0011840205341359803,95.77986052276367,0.31349629617526575,0.0003920357800007753,3.9050339722592864
1_Glass,3.5854324426003874e-08,1.3129631023307451e-15,1.536286745017231e-07,99.77234600617564,9.344146458434336e-07,1.4450018044098108e-06,0.22765625228174044
1_Glass,1.4786788330237166e-10,4.9005689729342976e-21,2.1297794771400903e-15,99.99350309371948,8.690180600947825e-12,1.2411356664632223e-08,0.006497337744804099
1_Glass,0.0003453135605013813,1.2701817028726303e-09,0.029145259759388864,94.75481510162354,0.00011630977496679407,0.0810887897387147,5.1344893872737885
1_Glass,0.00012131607718401938,1.9821476274564653e-11,0.0030509199859807268,3.496394285207316e-06,99.996817111969,3.524471567459969e-12,1.0927717397635206e-05
1_Glass,2.7387969669945278e-08,2.918004680489423e-15,5.5264604270632844e-05,49.84756112098694,1.6239832234532514e-05,0.003433395249885507,50.14893412590027
1_Glass,6.742642761153846,0.00011452209263494321,0.17765572039416785,3.640023557540946,39.31116887197866,5.529693021537311e-05,50.1283347453672
1_Glass,0.010453713912284002,1.7191600365507043e-07,39.912864565849304,19.839616119861603,0.09961766190826893,38.628795742988586,1.5086529776453972
1_Glass,7.037392606696088e-17,1.3747539969024906e-28,3.0992473393635917e-22,99.99992847442627,1.253245112659571e-16,1.2157067258837254e-16,6.863205612717138e-05
1_Glass,0.00011242591163303007,1.680785459597343e-13,1.5514396455050207e-05,92.7563058298181,0.0002762968318367416,8.569224801047448e-05,7.2432113724728895
1_Glass,1.2833939466716515e-08,2.1342841059775411e-19,1.3043712954186049e-05,2.228378370716655e-07,0.0009927516657626256,2.5352550614421432e-08,99.99899864196777
1_Glass,0.029757985612377524,9.29866979231483e-16,0.04556942149065435,3.411661786412168e-08,35.70425510406494,3.0248990812165033e-09,64.2204225063324
1_Glass,5.539806124943425e-06,1.4645893455765632e-16,2.7093041143899654e-07,2.663300569666349e-10,3.101072832942009,7.888114599984182e-13,96.89891934394836
1_Glass,1.1760679027535642e-06,7.855958230641943e-17,1.25150885834675e-07,98.99445784158017,1.0569632441608644e-05,0.0001841815340948942,1.0053431348093587
1_Glass,6.492202702274067e-10,1.5684389444743245e-18,2.5165129022573615e-11,99.96096492278994,2.6441857701539227e-09,1.5545976540258222e-08,0.039031447962834184
1_Glass,0.3282476412205482,6.083638133938902e-06,0.3358692130964525,99.10907144004533,0.007480138165390904,0.0035686205900429912,0.21575963013676586
1_Glass,1.8969111763127156e-11,3.670556381357979e-22,8.941186688161042e-19,99.94903802871704,9.773691187972555e-11,1.1722933387914303e-09,0.05096401437185705
1_Glass,1.8144094227068308e-06,8.859693080394517e-18,2.2905809193840554e-10,99.88561868667603,3.187977881680126e-05,6.391815077222418e-06,0.11434747138991952
2_Glass,2.396133914589882,7.967115323026519e-06,0.006868525815661997,61.56548857688904,0.08184092584997416,2.7202948927879333,33.229365944862366
2_Glass,0.06052159587852657,1.258798665304539e-06,0.006068431684980169,38.951608538627625,0.5969631019979715,0.0009368779501528479,60.38389801979065
2_Glass,99.99999403953517,7.500316384495925e-22,1.0639754295624315e-08,2.0605822558034933e-12,7.652701329131955e-06,6.558621763803511e-18,1.2642060374896067e-08
2_Glass,5.421906479341487e-06,3.4816768173102107e-16,1.7368072643876076,0.0008212350621761288,0.4479671362787485,0.0004930956947646337,97.81391024589539
2_Glass,7.911581195451969e-06,3.514989740757029e-14,4.5843444131056416e-05,0.3477975234939172,0.0013895259062919375,5.602684375096508e-05,99.65070483986764
2_Glass,8.237535653599082e-08,2.3685200146629e-17,90.46393036842346,1.1145822043090448e-05,0.00010128203484782716,0.23129770997911692,9.30466502904892
2_Glass,0.022349828213918954,6.196974357275398e-10,0.23592619691044092,1.4759529319216536e-10,99.66345429420471,7.420691838788684e-08,0.07827221998013556
2_Glass,6.344244118796183e-13,1.9683594539434192e-25,1.3006392271629717e-17,99.97124671764652,5.522085288578112e-10,5.857289395267784e-10,0.02875462986090808
2_Glass,0.04884702502975166,1.395520199224221e-07,0.0010805012985869928,68.4511027873877,0.0332420498644769,0.0008069845587425153,31.4649261790426
2_Glass,3.8074129013311e-13,1.2201645919394529e-24,6.163897614314349e-18,99.84920620019473,1.9812309170849224e-11,1.5249450611930112e-06,0.15079359025767983
2_Glass,7.35839381814003,0.2451721578836441,10.677943378686905,0.005585418693954125,0.02829244767781347,81.59322142601013,0.09139082976616919
2_Glass,0.001972021891560871,1.0125613116528619e-12,4.004733966667118e-05,1.663629524409771,0.0024486940674250945,3.175288725287828e-05,98.33188056945801
2_Glass,1.798446135796048e-17,6.53478745677082e-35,1.349288492333418e-24,99.99651908874512,5.3129753875613855e-17,2.1050184978357173e-11,0.003483695036265999
2_Glass,1.816858581695413e-16,2.2004545277362882e-31,4.144867362547708e-21,99.9988317489624,6.852954206810579e-18,6.734330107449615e-10,0.0011655738489935175
2_Glass,2.3922461787617425e-15,6.652732018228294e-26,1.628040126072332e-20,99.98430609609521,2.4103872327051444e-12,1.1709119462965336e-13,0.015693208323200543
2_Glass,2.0101629250035558e-07,1.2648299833710464e-11,7.068353902184299e-07,99.81753826141357,0.0002077943008771399,2.265980458826533e-09,0.182257906999439
2_Glass,1.3204666693411582e-06,4.760106787887454e-15,2.792677764387741e-10,99.61420893669128,0.0008337913641298655,0.0008561876711610239,0.38410115521401167
2_Glass,28.02347242832184,1.7325712045601627e-09,2.059580944478512,69.8670744895935,0.00828192278277129,3.2904119429133516e-07,0.041589769534766674
2_Glass,0.00040636941776028834,7.734319434904435e-09,6.169596531435673e-05,99.88787770271301,0.0006507229500130052,0.00922102335607633,0.10178631637245417
2_Glass,0.00010809224022523267,4.549779573533596e-16,0.0007385482149402378,98.41443300247192,7.808375279694246e-07,1.584722101688385,1.2385172887263707e-07
2_Glass,2.1147039159034064e-05,1.864960227752641e-18,1.2171228292931873e-10,99.71857069245402,5.938380141861495e-08,1.3615092088142477e-07,0.2814083760698662
2_Glass,3.4639160029908966e-10,3.0579193093917937e-19,5.67621036978716e-12,99.99895095825195,9.541980920679816e-11,1.2280782944393276e-10,0.001052647075994173
2_Glass,2.9246716132897907e-12,2.7209624921150366e-26,1.2711517925443224e-18,99.98365640640259,9.360341549167345e-12,4.563407152158305e-08,0.01634494255995378
2_Glass,9.204352828978613e-08,2.612983739237854e-19,1.3471011134463145e-10,99.97643232205107,1.6900240437461577e-06,0.01988048579995622,0.0036876523533228324
2_Glass,3.131305576058185e-14,7.05607843781651e-28,1.8168183665004763e-18,99.99634027481079,4.544858510633395e-15,3.6877985110095324e-07,0.0036618966987589374
2_Glass,4.20821849589359e-09,1.1248642940503081e-11,4.322736179424025e-10,99.99932050704956,8.607104362567952e-07,8.740752364250464e-13,0.0006814409516664455
2_Glass,0.1166180707514286,2.9449087612931635e-07,29.94043231010437,0.0003510851684040972,56.37628436088562,0.007950927829369903,13.558360934257507
2_Glass,0.008846425444500094,1.296482553304885e-05,28.344055611603782,0.08542699652290385,0.005945159519575146,71.55396681380668,0.0017418232998313546
2_Glass,2.868045512590062e-13,1.0881726871437702e-27,1.7862160894936925e-16,100.0,2.719980123386066e-15,7.049759387367516e-09,4.959026256301513e-06
2_Glass,1.0076383661874165e-07,1.1992586210772221e-16,2.031772901721673e-11,99.5648979881345,1.6797022552620703e-07,8.365985239173104e-05,0.43501968294499416
2_Glass,2.0156395996728804e-08,2.3865091316608864e-28,4.0711225785291705e-15,99.99891519546509,3.2716664528356296e-13,1.630163885824043e-09,0.0010834574823093135
2_Glass,1.4462232522660656e-07,1.7155259581279467e-16,2.9285639668516494e-11,99.63699579238892,3.7921199513846204e-08,1.311463027064974e-06,0.363002298399806
2_Glass,5.513195531751199e-23,0.0,1.3184165963681452e-29,100.0,5.072200493450147e-22,9.382002061024348e-19,2.9062530160217648e-08
2_Glass,1.215086762286423e-14,1.7842683283705588e-30,8.262304172667373e-24,99.96104836463928,1.03137696272999e-13,3.0114504639966455e-10,0.03895479894708842
2_Glass,7.151272629624117e-09,2.2012993469159394e-18,4.332369966247862e-10,99.9945878982544,2.439927149211485e-07,2.3542476412785618e-06,0.005414191764430143
2_Glass,0.008679160964675248,8.541005125373147e-08,0.12777948286384344,20.542815327644348,0.013342962483875453,0.0016310181308654137,79.30575013160706
2_Glass,6.474598418168553e-11,5.590014786980099e-20,2.906471532819168e-14,99.97406601905823,1.9519521903769294e-11,8.481829821826992e-09,0.025939111947081983
2_Glass,39.79935646057129,4.948855341601641e-16,0.0005740917458751937,0.737275741994381,0.04508047422859818,2.3785749411753265e-09,59.417712688446045
2_Glass,1.7621507551746074e-10,7.768234179218675e-20,4.564141083328741e-16,99.9997615814209,2.4548616178038385e-10,1.1508099362345092e-06,0.000242415535467444
2_Glass,3.07706915503303e-08,1.4097774889060498e-18,5.423101000928167e-12,99.99858140945435,1.769130496395363e-11,1.2092729595458707e-08,0.0014192744856700301
2_Glass,7.070129377106547e-13,8.326967559439666e-27,3.580980677027814e-16,99.99958276748657,7.701534417527741e-13,3.075704579913463e-07,0.00042256856431777123
2_Glass,0.00868346500115797,2.1272209642748804e-06,68.61435396842408,0.00034860163004115096,31.364149613875103,0.009058147031527776,0.003411928307476289
2_Glass,7.384494660685373e-12,7.097574888465103e-24,8.445564963879889e-18,99.99999403953517,1.781352481202242e-14,2.660843058780364e-10,8.431646639406967e-06
2_Glass,4.543382674455643,6.716792455563336e-06,1.1586224246684651e-05,94.56144571304321,0.04854439466726035,0.0006275797204580158,0.8459853008389473
2_Glass,1.2498882484557328e-08,4.040927839193025e-15,4.2140180234184754e-08,99.99985694885254,6.364579974160733e-06,3.4425614359179235e-06,0.00013323110579221975
2_Glass,0.00011632571635986487,1.2796935177151138e-10,1.0408824199935593e-05,99.86532924954048,0.0001287492790428819,0.014009577204218025,0.12040600684654794
2_Glass,2.818143762794989e-06,3.265120107880798e-11,0.4388045519590378,0.0710849475581199,65.45746326446533,1.1387459863954064e-06,34.03264284133911
2_Glass,2.1059239421750142e-09,4.4528089987759546e-21,1.0686398814463427e-09,99.9982237815857,1.0311595463130888e-11,0.001777075340214651,3.4588936159707373e-06
2_Glass,5.462418901859355e-12,7.810296960650525e-20,3.801543386173251e-13,99.99999403953517,2.013573976281579e-09,1.4204558083655044e-15,6.5221730573622455e-06
2_Glass,0.0001125388052969356,3.3216476236219705e-07,1.3527375131161534e-05,81.42227530479431,0.0002729712377913529,0.0006490344730991637,18.57668161392212
2_Glass,2.4880290843310914e-15,7.763950932590727e-30,6.070559287878316e-23,99.99165534973145,3.313437048831418e-15,8.689228264864568e-11,0.008342822548002005
2_Glass,3.6794690583014e-11,2.7527748634880337e-22,3.803522597886489e-15,99.97661113599605,4.033025542994795e-09,7.98470170945743e-08,0.02339091291373449
3_Glass,0.0032530324580791197,1.0702491472404993e-12,0.0009198458067503587,0.00011354912425445528,0.007054723812269349,1.3103312638794429e-05,99.9886453144935
3_Glass,0.000350477171195962,1.9803045869792868e-07,99.72866773605347,0.2585755893960595,0.010783546895254403,0.0016219135432038456,1.7700189758329543e-06
3_Glass,1.95518052522376e-05,1.8194654205974934e-17,6.582176307754373e-08,99.99997019767584,5.3881449183211e-07,1.9529097386128883e-10,1.0891563500799299e-05
3_Glass,3.028253203751774e-08,8.142381187798648e-21,0.00012196676379971905,4.3035318756434995e-15,99.99988079071045,2.7993100444764385e-26,1.0624989776886196e-06
3_Glass,6.009072706092411e-06,2.4922601078703442e-12,6.035195951881178e-05,0.5048607941716909,0.0003207355348422425,0.0003826544798357645,99.49436783790588
3_Glass,0.00043710851969080977,2.261903338240945e-09,0.06291800527833402,0.04634117940440774,99.54106211662292,0.022260156401898712,0.32698228023946285
3_Glass,0.00019014754570889636,4.33005541145004e-10,0.013908838445786387,6.585226414088628e-14,99.98576641082764,2.7323883973836234e-19,0.00013554997622122755
3_Glass,18.68003159761429,1.6203946628934318e-06,62.17580437660217,14.9651899933815,4.1564736515283585,0.022219002130441368,0.00027943042368860915
3_Glass,6.464038417785156e-05,4.764582206696082e-13,1.482736512228721e-06,86.58069532147702,0.013884248419493626,2.1802559290149427e-05,13.405328881105318
3_Glass,0.0025414723495487124,2.0657210317298613e-09,2.7903479526969477e-07,99.99333620071411,6.225695514672225e-07,1.4812425064292256e-06,0.004124724728171714
3_Glass,0.006643052620347589,2.0884742132522548e-14,2.1543776485000166e-08,23.2603058218956,0.00367710817954503,6.509017769218417e-07,76.72937512397766
3_Glass,9.336888646813883e-14,1.2657032868214075e-23,1.073803602287039e-15,99.99953508377075,6.859984043490475e-11,1.858883869314959e-11,0.0004625858309736941
3_Glass,6.445523893669437e-13,9.392856259115576e-29,1.9401487340101452e-18,99.99635219573975,8.783932667915945e-16,2.4512749469129957e-09,0.0036485842429101467
3_Glass,3.285688778874959e-16,1.2944790645068703e-29,1.2563785406745814e-18,99.92781281471252,1.534424239686867e-12,2.8835096088641876e-06,0.07218629471026361
3_Glass,1.794476123251343e-07,1.1119299925255177e-09,0.0019358925783308223,82.94726610183716,0.0015324776541092433,0.0024155378923751414,17.04685091972351
3_Glass,4.060421974778211e-11,1.3301455461752802e-21,9.678714616029869e-16,99.62255954742432,5.387287060898416e-07,4.455686308801887e-06,0.37743912544101477
3_Glass,0.0019995124603156,8.256873940126752e-06,0.0005891610271646641,99.87748265266418,0.0020985427909181453,0.05389092839322984,0.06393514340743423
3_Glass,9.621829240655826e-06,6.174292302553386e-18,5.326982228648558e-10,99.99660849551013,8.560893060682247e-08,2.0758361601265264e-06,0.0033792765147739063
3_Glass,0.0024226115783676505,7.708383376048289e-08,0.00011637165471256594,90.06487131118774,0.0075866519182454795,0.005836519994772971,9.919172525405884
3_Glass,3.1844759718069326e-06,1.2994559091316061e-15,1.4581703899896326e-10,99.23456311225891,2.5240851631025407e-07,7.15126013961509e-08,0.7654359098523855
3_Glass,22.13444858789444,9.931928843798232e-05,18.176479637622833,0.011054114293074235,59.67310070991516,2.1512150283342635e-06,0.004813152554561384
3_Glass,6.662283453806594e-05,8.78035505088616e-12,0.000886307407199638,29.973092675209045,0.03754777426365763,0.0008611253178969491,69.98754143714905
3_Glass,0.0005216058980295202,9.523095526343418e-20,8.617848124004013e-06,0.29260183218866587,0.00046283084884635173,0.003475706762401387,99.70293045043945
3_Glass,5.196442234844945e-10,4.645734793909068e-22,1.4795739912066603e-14,99.89749193191528,1.1068422654109122e-10,2.2611432726193925e-06,0.10250742780044675
3_Glass,3.6013623342453104e-06,7.709628890500865e-10,8.54653312823194e-07,99.99976158144932,6.198111862068874e-06,5.556263404647339e-12,0.00022583632962703686
3_Glass,90.19700826388647,9.459799907706335e-06,1.347607827044,7.397345894416922,0.815635688789826,0.001529727251410991,0.24085849562188957
3_Glass,1.942181875394522e-10,4.6237131834787383e-17,1.6935958191410805e-08,99.95001554489136,1.1659506693462163e-07,7.880066021925813e-06,0.04997924552299082
3_Glass,0.0005444296415221124,2.7509208774361394e-14,2.4449686858735316e-08,74.70650967437145,0.004192569530940522,1.5913751381908584e-08,25.288760696501814
3_Glass,2.6970985445018414e-07,2.851640178467641e-14,1.275743288786657e-07,99.92768168449402,9.853560634098812e-07,0.00021404111976153217,0.07210412295535207
